"word";"in documents";"total";"att_1"
"driver";1;4;
"drizzl";1;1;
"drop";5;6;
"drum";1;1;
"drunk";3;4;
"dub";1;2;
"dubiou";1;1;
"dublin";1;1;
"ducal";1;7;
"duccio";1;1;
"duchess";1;1;
"duke";1;2;
"duli";1;1;
"duma";1;1;
"dun";1;1;
"dune";3;4;
"duomo";3;25;
"dust";2;2;
"dusti";1;1;
"dutch";1;1;
"dwarf";1;1;
"dynamo";1;1;
"dynast";1;1;
"dynasti";4;4;
"e";4;4;
"eagerli";1;1;
"ear";1;1;
"earnest";1;1;
"earth";2;2;
"earthquak";2;5;
"eas";2;2;
"easel";1;1;
"easili";2;2;
"easycamp";1;1;
"easyjet";1;2;
"eater";1;1;
"eateri";1;1;
"eccentr";1;2;
"ecclesiast";1;1;
"eclips";1;1;
"econom";3;5;
"economi";1;2;
"edgi";1;1;
"edict";1;1;
"editori";1;1;
"edward";1;1;
"effect";3;4;
"effici";1;1;
"efísio";1;1;
"egadi";1;5;
"egyptian";1;1;
"el";1;1;
"elabor";1;1;
"elba";1;1;
"electr";1;1;
"eleg";5;7;
"element";1;1;
"elena";1;1;
"eleonora";2;6;
"eleventh";1;2;
"eloqu";1;1;
"els";4;4;
"elsewher";1;2;
"emanuel";2;4;
"embassi";1;2;
"emblem";1;2;
"embodi";2;2;
"embroid";1;1;
"emigr";1;1;
"emilia";3;3;
"emin";1;1;
"emiss";1;1;
"emot";1;1;
"emperor";3;5;
"empir";2;6;
"emploi";1;1;
"empti";1;1;
"enchant";1;1;
"enclos";4;5;
"enclosur";1;1;
"encompass";2;2;
"encourag";1;1;
"enforc";1;1;
"engin";2;2;
"enna";1;8;
"enorm";5;5;
"entangl";1;2;
"enthron";1;1;
"enthusiast";3;4;
"enticingli";1;1;
"entir";4;5;
"entiti";1;1;
"entranc";6;11;
"entri";5;6;
"envelop";1;1;
"environment";1;1;
"eoli";1;1;
"epitom";1;1;
"equestrian";1;1;
"equival";1;1;
"era";4;6;
"ercolano";1;1;
"erod";1;1;
"erot";1;1;
"escap";3;3;
"escort";1;1;
"especi";4;17;
"espresso";2;2;
"essenc";2;3;
"estat";3;3;
"estim";1;1;
"ethnograph";1;1;
"etna";1;12;
"etruscan";1;6;
"euro";1;1;
"europ";7;21;
"european";4;8;
"eustac";1;1;
"evacu";1;1;
"event";2;2;
"eventu";2;2;
"everywher";2;3;
"evid";2;5;
"evil";1;1;
"evoc";1;1;
"evok";2;2;
"evolv";1;1;
"exagger";1;1;
"exampl";4;9;
"excav";1;5;
"excel";3;6;
"exception";1;1;
"excess";2;4;
"excit";2;2;
"exclus";3;3;
"excurs";2;6;
"execut";1;1;
"exhibit";3;5;
"exhilar";1;1;
"exit";2;2;
"exot";1;2;
"expans";3;4;
"expat";1;1;
"expedit";1;1;
"expens";3;11;
"expertis";1;1;
"explos";1;2;
"expo";1;1;
"export";1;1;
"exquisit";3;3;
"extens";4;5;
"extent";1;1;
"exterior";2;5;
"extraordinari";3;3;
"extraordinarili";1;1;
"extravag";1;1;
"extrem";1;2;
"exuber";1;2;
"exud";1;1;
"ey";3;5;
"fabl";1;1;
"fabriano";1;1;
"fabric";1;2;
"fabul";4;5;
"facad";5;10;
"face";5;6;
"facil";2;11;
"fact";4;5;
"faction";1;1;
"factor";1;1;
"factori";3;4;
"faintli";1;1;
"fairi";1;1;
"fairli";2;3;
"falcon";1;1;
"fall";5;6;
"fame";2;3;
"famili";6;20;
"famou";5;14;
"fan";1;1;
"fanci";1;1;
"fantast";1;1;
"farcana";1;1;
"fare";3;5;
"farm";3;3;
"farsetti";1;1;
"fascist";1;1;
"fashion";3;5;
"father";3;3;
"fault";1;1;
"favour";1;1;
"favourit";2;3;
"fearsom";1;1;
"feast";2;2;
"feb";1;2;
"fee";2;2;
"feel";2;5;
"feet";1;1;
"fell";3;4;
"fennel";1;2;
"ferdinando";1;1;
"feroci";1;1;
"ferri";2;9;
"ferrovi";1;1;
"ferrovia";1;1;
"festa";1;2;
"feud";2;2;
"feverish";1;1;
"fiat";1;1;
"fiction";1;1;
"field";3;6;
"fiesol";1;1;
"figur";2;7;
"file";1;1;
"filippino";1;1;
"filippo";1;4;
"film";1;1;
"filter";1;1;
"financ";1;1;
"fine";5;14;
"finish";3;4;
"fior";1;3;
"fiorentino";1;1;
"fire";4;4;
"firenz";1;1;
"firewat";1;1;
"firmli";1;1;
"fish";5;11;
"fishermen";2;2;
"fixat";1;1;
"fizzi";1;1;
"flamboy";2;4;
"flamingo";2;2;
"flank";1;1;
"flavian";1;1;
"flavour";3;9;
"fledg";1;1;
"flee";2;2;
"flemish";1;2;
"flexibl";1;1;
"fli";1;2;
"flight";2;14;
"float";1;1;
"flood";4;9;
"floor";4;9;
"flora";1;3;
"florenc";2;33;
"florentia";1;1;
"florentin";2;5;
"florian";1;1;
"florid";1;1;
"florin";1;1;
"flow";1;1;
"flower";2;4;
"flumineddu";1;2;
"fly";1;2;
"focu";2;2;
"focus";3;3;
"fog";1;1;
"foggi";1;1;
"foil";1;1;
"foliag";1;1;
"fondaco";1;3;
"fondament";1;1;
"fondli";1;1;
"fonni";1;3;
"fontana";1;1;
"fonti";1;1;
"food";3;8;
"foodi";1;1;
"foot";3;3;
"footbal";1;5;
"foothil";1;1;
"footprint";1;1;
"footwear";1;1;
"forc";2;2;
"foreground";1;1;
"forerunn";1;1;
"forest";2;7;
"forgett";1;1;
"form";7;15;
"format";1;2;
"formerli";3;3;
"formosa";1;1;
"formul";1;1;
"forster";1;1;
"forti";1;1;
"fortifi";2;2;
"fortitud";1;1;
"fortnight";1;1;
"fortress";2;2;
"fortun";5;5;
"forum";1;2;
"founder";1;2;
"fra";1;4;
"fragil";1;1;
"fragment";2;2;
"fragmentari";1;1;
"frai";1;1;
"frame";2;3;
"franc";3;3;
"francesca";2;4;
"francesco";3;5;
"franci";1;1;
"franciabiagio";1;1;
"françoi";1;1;
"freedom";2;2;
"freeli";1;1;
"french";4;7;
"frenet";1;1;
"frenzi";1;1;
"fresco";3;17;
"fresher";1;1;
"freshli";1;1;
"fri";1;3;
"fridai";1;1;
"friendli";2;2;
"frighteningli";1;1;
"friuli";1;1;
"frivol";1;1;
"frizzant";1;1;
"front";2;2;
"fruit";5;11;
"frustratingli";1;1;
"fry";1;1;
"fs";1;3;
"fuell";1;1;
"fume";1;1;
"functionari";1;1;
"fund";3;4;
"furnish";1;1;
"furnitur";2;2;
"fusion";1;1;
"fussi";1;1;
"futur";1;1;
"fóscari";1;2;
"ga";2;3;
"gain";2;2;
"galeazzo";1;1;
"galestro";1;1;
"galgano";1;4;
