"word";"in documents";"total";"att_1"
"tax";1;1;
"team";1;1;
"televis";1;1;
"tempcooki";10;20;
"tent";1;1;
"tenth";1;1;
"term";10;10;
"terribl";1;1;
"terrif";1;1;
"territori";1;2;
"theatr";1;1;
"thing";2;2;
"thirti";1;1;
"thoma";1;1;
"thread";2;2;
"thrust";1;1;
"ticket";1;1;
"tiergarten";1;1;
"timber";1;1;
"time";8;12;
"tini";1;1;
"tip";1;1;
"tippl";1;1;
"titl";1;1;
"token";10;40;
"toler";1;1;
"top";1;1;
"total";1;1;
"tour";1;1;
"tourism";9;11;
"tourist";3;4;
"touristi";1;1;
"tower";3;3;
"town";7;16;
"track";10;21;
"trade";4;4;"0.0499912366971739"
"trademark";10;10;
"tradition";2;2;
"trail";1;1;
"train";1;1;
"transport";4;5;
"travel";10;67;
"treasur";1;1;
"treatment";1;1;
"tree";1;1;
"tribe";1;1;
"trigger";1;1;
"trip";10;31;
"truli";10;10;
"trust";10;10;
"turkei";1;1;
"turn";2;2;
"tv";2;2;
"twelfth";1;1;
"twid";10;20;
"twinkl";1;1;
"twll";10;20;
"type";1;1;
"umbil";1;1;
"und";1;1;
"unesco";2;2;
"uniqu";1;1;
"unit";10;10;
"uniti";1;1;
"unrival";1;1;
"upbeat";1;1;
"upgrad";10;10;
"upstart";1;1;
"urbanit";1;1;
"urbanwear";1;1;
"usabl";10;10;
"user";10;30;
"utmv";10;20;
"vallei";2;4;
"valuabl";10;10;
"vane";1;1;
"vari";1;1;
"varieti";1;1;
"venic";1;1;
"version";1;1;
"video";10;10;
"view";1;1;
"villag";2;3;
"vineyard";4;4;
"vip";1;1;
"visit";10;12;
"visitor";10;22;
"vocal";1;1;
"von";1;1;
"wagnerian";1;1;
"walk";1;1;
"wall";2;3;
"war";4;15;
"wash";1;1;
"watch";1;1;
"water";2;3;
"watersport";1;1;
"wattenm";1;1;
"wave";2;2;
"waymark";1;1;
"wb";1;1;
"wd";10;20;
"wdr";1;1;
"wealth";2;2;
