"word";"in documents";"total";"att_1"
"storei";1;1;
"strada";1;1;
"street";10;14;
"strictli";1;1;
"strikingli";1;1;
"student";1;1;
"stuf";1;1;
"sturgeon";1;1;
"stylish";1;1;
"subsequ";1;1;
"suburb";1;1;
"success";1;1;
"sultan";1;1;
"summer";1;1;
"sunshin";1;1;
"superbl";1;1;
"support";2;2;
"surfac";1;1;
"surpass";1;1;
"surpris";1;1;
"surround";3;4;
"survivor";2;2;
"swan";1;2;
"swarm";1;1;
"switzerland";10;10;
"symbol";1;1;
"t";1;1;
"tail";1;1;
"talent";1;1;
"tatar";1;1;
"technic";1;1;
"tempcooki";10;20;
"temporari";1;1;
"tension";1;1;
"term";10;11;
"terrac";1;1;
"theatr";2;4;
"thoroughfar";1;1;"0.0956077047468653"
"throne";1;1;
"time";4;8;
"timer";10;10;
"toi";1;1;
"token";10;40;
"tonn";1;1;
"tour";2;3;
"tourism";2;2;
"tourist";1;1;
"town";5;10;
"townsfolk";1;1;
"track";10;10;
"trade";3;4;"0.0499912366971739"
"trademark";10;10;
"tradit";1;1;
"trail";1;1;
"train";1;1;
"transport";1;1;
"transylvania";10;15;
"travel";10;30;
"tree";1;1;
"trek";1;1;
"trio";1;1;
"trip";10;20;
"trumpet";1;1;
"trust";10;10;
"turk";1;1;
"turkish";2;3;
"turn";3;3;
"twelfth";1;1;
"twenti";1;1;
"twid";10;20;
"twin";1;1;
"twll";10;20;
"typic";1;1;
"tâmpa";1;1;
"târgovi?t";1;1;
"unesco";1;1;
"unfortun";1;1;
"uniform";1;1;
"union";1;1;
"unirii";2;2;
"unit";10;10;
"uniti";1;1;
"univers";1;4;
"unspoil";1;1;
"unwittingli";1;1;
"upgrad";10;10;
"uranium";1;1;
"usabl";10;10;
"user";10;30;
"utmv";10;20;
"vallei";2;2;
"valuabl";10;10;
"variou";1;1;
"vasil";1;1;
"ventil";1;1;
"verd";1;1;
"version";1;1;
"victoriei";1;1;
"video";10;10;
"vidraru";1;3;
"view";1;1;
"villag";3;4;
"visit";10;12;
"visitor";10;23;
"vlad";1;2;
"volum";1;1;"0.0956077047468653"
"walk";10;10;
"wall";1;1;
"wallachia";2;2;
"walter";1;1;
"war";1;2;
"water";1;1;
"wd";10;20;
"weather";1;1;
"websit";10;60;
"weekli";10;20;
"welcom";2;2;"0.06682691780147322"
"west";4;4;
"wettest";1;1;
"wheel";1;1;
"whooper";1;1;
"window";1;1;
"wine";1;1;
"wing";1;1;
"winter";1;1;
"wolv";1;1;
"wonderfulli";1;1;
"work";10;12;
"world";3;4;
"xs";10;20;
"yash";1;1;
"year";3;5;"0.0499912366971739"
"yiddish";1;2;
"?i";1;1;
"?tefan";1;1;
