"word";"in documents";"total";"att_1"
"barrosa_continu";1;1;
"bars_apart";1;1;
"bars_club";1;1;
"bars_fac";1;1;
"bars_flat";1;1;
"bars_found";1;1;
"bars_open";1;1;
"bars_plenti";1;1;
"bars_portimão";1;1;
"bars_praia";1;1;
"base_coupl";1;1;
"base_easili";1;1;
"base_explor";1;1;
"base_hik";1;1;
"base_loc";1;1;
"base_mountain";1;1;
"base_provid";1;1;
"base_serra";1;1;
"base_trip";1;1;
"base_visit";2;2;
"base_wellington";1;1;
"based_act";1;1;
"based_c";1;1;
"based_comet";1;1;
"based_o";1;1;
"based_pastri";1;1;
"basement";1;1;
"basement_prov";1;1;
"bases_faro";1;1;
"bash";3;3;
"bash_tot";1;1;
"bash_week";1;1;
"bash_year";1;1;
"basic_condit";1;1;
"basic_navig";1;1;
"basically_alpin";1;1;
"basilica";1;1;
"basilica_top";1;1;
"basketwork";1;1;
"basketwork_market";1;1;
"bastion";1;1;
"bastion_wal";1;1;
"basto";1;1;
"basto_km";1;1;
"bathhouse_museo";1;1;
"bathhouses_wat";1;1;
"batteri";1;1;
"batteries_drain";1;1;
"battl";1;2;
"battlement";2;2;
"battlements_complet";1;1;
"battlements_low";1;1;
"battles_remn";1;2;
"bay_clust";1;1;
"bay_form";1;1;
"bay_fram";1;1;
"bay_praia";1;1;
"bays_wav";1;1;
"baúlh";1;1;
"baúlhe_km";1;1;
"bc";3;4;
"bc_consider";1;1;
"bc_era";1;1;
"bc_name";1;1;
"bc_palácio";1;1;
"beach_";1;1;
"beach_access";1;1;
"beach_art";1;1;
"beach_asid";1;1;
"beach_back";1;2;
"beach_brav";1;1;
"beach_café";1;1;
"beach_caricatur";1;1;
"beach_daili";1;1;
"beach_excel";1;1;
"beach_fin";1;2;
"beach_foz";1;1;
"beach_galé";1;1;
"beach_get";1;2;
"beach_juli";1;1;
"beach_lagoa";1;1;
"beach_laidback";1;1;
"beach_lead";1;1;
"beach_li";3;3;
"beach_loc";1;1;
"beach_night";1;1;
"beach_park";1;1;
"beach_pass";1;1;
"beach_plac";1;1;
"beach_praia";1;3;
"beach_reconquinho";1;1;
"beach_relax";1;1;
"beach_renown";1;1;
"beach_rop";1;1;
"beach_rugbi";1;1;
"beach_sect";1;1;
"beach_serv";1;1;
"beach_set";2;2;
"beach_spaci";1;1;
"beach_stretch";1;1;
"beach_stun";1;1;
"beach_sunshin";1;1;
"beach_superb";1;1;
"beach_support";1;1;
"beach_swim";1;1;
"beach_town";1;1;
"beach_villag";1;1;
"beach_walk";1;1;
"beach_watersid";1;1;
"beaches_access";1;1;
"beaches_algarv";1;2;
"beaches_anci";1;1;
