"word";"in documents";"total";"att_1"
"court_surprisingli";1;1;
"cradl";1;1;
"cradle_disco";1;1;
"craft";1;1;
"crafted_conflict";1;1;
"creat";4;4;
"created_";1;1;
"created_vibr";1;1;
"creates_pow";1;1;
"creation";1;2;
"creation_german";1;1;
"creation_margrav";1;1;
"crest";1;1;
"crest_develop";1;1;
"crisscross";1;1;
"crisscross_germani";1;1;
"crop";1;1;
"crop_adventur";1;1;
"crown";1;1;
"crowned_golden";1;1;
"cultur";4;4;
"cultural_centr";1;1;
"cultural_sight";1;1;
"culture_heavyweight";1;1;
"culture_mov";1;1;
"current_crop";1;1;
"currently_tak";1;1;
"cut";1;1;
"cutting_edg";1;1;
"cycl";2;2;
"cycle_good";1;1;
"cycling_trail";1;1;
"cyclist";1;1;
"cyclists_facil";1;1;
"dai";4;7;
"daili";1;1;
"daimler";1;1;
"daimler_benz";1;1;
"dampen";1;1;
"dampen_spirit";1;1;
"dark";1;1;
"dark_ag";1;1;
"data";10;11;
"data_entir";1;1;
"data_process";10;10;
"date";1;1;
"dates_furth";1;1;
"datr";10;20;
"datr_fr";10;20;
"day_";1;1;
"day_form";1;1;
"days_";1;1;
"days_citi";1;1;
"days_known";1;1;
"days_tim";1;1;
"days_year";1;1;
"de_book";1;1;
"de_travel";1;1;
"dead_schley";1;1;
"debat";1;1;
"debate_leav";1;1;
"debauch";1;1;
"debauched_";1;1;
"decad";2;2;
"decades_rebuild";1;1;
"decades_sylt";1;1;
"decid";1;1;
"decided_mov";1;1;
"declar";1;1;
"declared_fre";1;1;
"decor";1;1;
"decorated_rococo";1;1;
"defenc";1;1;
"defence_wav";1;1;
"defin";1;1;
"defined_fashion";1;1;
"demolit";1;1;
"demolition_world";1;1;
"den";1;2;
"den_linden";1;2;
"densiti";1;1;
"depopul";1;1;
"depopulated_rebirth";1;1;
"deprav";1;1;
"depraved_refin";1;1;
"depth";10;10;
"derives_nam";1;1;
"describ";1;1;
"describes_c";1;1;
"deselect";10;10;
"deselected_necessari";10;10;
"design";1;1;
"designs_offbeat";1;1;
"detroit";1;1;
"devast";1;2;
"devastated_depopul";1;1;
"devastation_bomb";1;1;
"developed_island";1;1;
"developed_sens";1;1;
"developed_trad";1;1;
"developed_world";1;2;
"development_rest";1;1;
"dialect";1;1;
"dialect_b";1;1;
"dictionari";3;3;
"dictionary_german";3;3;
"digit";10;20;
"digital_ag";10;20;
"diplomaci";1;1;
"diplomat";1;1;
"diplomatic_manoeuvr";1;1;
"direction_april";1;1;
"disast";1;1;
"disaster_world";1;1;
"disco";1;1;
"disco_mov";1;1;
"discount";10;10;
"discounts_competit";10;10;
"discov";1;1;
"discovering_l";1;1;
"displai";10;10;
"display_ad";10;10;
"distinct_tradition";1;1;
"distinctiveness_express";1;1;
"district";4;6;
"district_homeland";1;1;
"district_liter";1;1;
"district_tick";1;1;
"district_war";1;1;
"districts_built";1;1;
"dive";1;1;
"dive_bar";1;1;
"divers";1;1;
"diverse_plac";1;1;
"divis";1;1;
"division_cold";1;1;
"dj";1;1;
"dj_bar";1;1;
"dom";1;1;
"dom_spar";1;1;
"doorstep";1;1;
"doorstep_fin";1;1;
"dot";2;2;
"dot_north";1;1;
"dot_northern";1;1;
"drastic_chang";1;1;
"dream";10;11;
"dream_münchen";1;1;
"dream_travel";10;10;
"drink";1;1;
"drinking_frankfurt";1;1;
"drive";1;3;
"drive_black";1;1;
"drive_class";1;1;
"driver";1;1;
"driver_bodyguard";1;1;
"drives_includ";1;1;
"drizzl";1;1;
"drizzle_blanket";1;1;
"dry_clim";1;1;
"dub";1;1;
"dubbed_consci";1;1;
"duli";1;1;
"dune";1;2;
"dune_sea";1;1;
"dunes_def";1;1;
"dynasti";2;2;
"dynasty_embrac";1;1;
"dynasty_histori";1;1;
"earning_nicknam";1;1;
"earthi";1;1;
"earthy_flavour";1;1;
"easiest_travel";1;1;
"easili";1;1;
"easily_bas";1;1;
"east_li";1;1;
"easy_se";1;1;
"eating_drink";1;1;
"ebook_sign";10;10;
"econom";2;3;
"economic_immigr";1;1;
"economic_pow";1;1;
"economically_strateg";1;1;
"edge_design";1;1;
"effect";1;1;
"effect_act";1;1;
"ehrenfeld";1;1;
"ehrenfeld_district";1;1;
"ek";1;1;
"eked_farm";1;1;
"elb";1;2;
"elbe_";1;1;
"elbe_hamburg";1;1;
"element";1;1;
"elements_especi";1;1;
"eleven_memb";1;1;
"elus";1;1;
"elusive_alfresco";1;1;
"embodi";1;1;
"embodies_germani";1;1;
"embrac";1;1;
"embraced_protestant";1;1;
"emperor";2;4;
"emperor_barbarossa";1;1;
"emperor_claudiu";1;1;
"employe";1;1;
"employee_compani";1;1;
"enabl";10;10;
"encompass";1;1;
"encompass_tradition";1;1;
"endow";1;1;
"endowed_neoclass";1;1;
"engag";10;10;
"engaging_individu";10;10;
"england";1;1;
"england_southern";1;1;
"entangl";1;1;
"entangled_thirti";1;1;
"entir";1;1;
"entire_walk";1;1;
"episod";1;1;
"episodes_germani";1;1;
"especi";1;1;
"especially_evid";1;1;
"established_ad";1;1;
"established_c";1;1;
"established_napoleon";1;1;
"eurolin";1;1;
"eurolines_affili";1;1;
"europ";5;6;
"europabu";1;1;
"europabus_tour";1;1;
"europe_";1;1;
"europe_budget";4;4;
"europe_suck";1;1;
"european";3;3;
"european_c";1;1;
"european_centr";1;1;
"european_world";1;1;
"event";2;2;
"events_berlin";1;1;
"events_saw";1;1;
"evid";1;1;
"evident_berlin";1;1;
"ex_employe";1;1;
"excel";2;2;
"excellent_transport";1;1;
"excellent_varieti";1;1;
"exhaust";10;10;
"exhausting_plac";10;10;
"expans";1;1;
"expansive_c";1;1;
"experi";10;10;
"experienc";10;10;
"experience_centr";10;10;
"experienced_travel";10;10;
"expert";10;30;
"expert_advic";10;10;
"experts_help";10;10;
"experts_rough";10;10;
"explor";10;11;
"explore_book";9;9;
"explore_find";1;1;
"explore_quart";1;1;
"ext";10;20;
"ext_ref";10;20;
"extern";10;20;
"external_refer";10;20;
"extraordinari";1;1;
"extraordinary_scen";1;1;
"ey";2;2;
"eye_catch";1;1;
"eye_found";1;1;
"facil";1;1;
"facilities_transport";1;1;
"faction";1;1;
"faction_industrialist";1;1;
"fair_";1;1;
"fairi";1;2;
"fairli";3;3;
"fairly_gentl";1;1;
"fairly_grimi";1;1;
"fairly_touristi";1;1;
"fairy_tal";1;2;
"fall";1;1;
"famili";1;1;
"family_c";1;1;
"famou";4;4;
"famous_birthplac";1;1;
"famous_landmark";1;1;
"famous_religi";1;1;
"famous_visitor";1;1;
"fantasi";1;1;
"fantasy_castl";1;1;
"farm";2;2;
"farm_stutengarten";1;1;
"farming_fish";1;1;
"fascinating_remind";1;1;
"fashion";1;1;
"fashion_district";1;1;
"fassbind";1;1;
"fassbinder_held";1;1;
"fault";1;1;
"fault_";1;1;
"favourit";1;1;
"favourite_c";1;1;
"fb";10;40;
"fb_gate";10;20;
"fb_ref";10;20;
"featur";10;20;
"features_";1;1;
"features_b";1;1;
"features_gi";1;1;
"features_greatest";1;1;
"features_latest";10;10;
"features_plenti";1;1;
"features_poor";1;1;
"features_scatt";1;1;
"features_suff";1;1;
"features_tourist";1;1;
"features_world";1;1;
"feder";2;2;
"feel";2;3;
"feeling_neatli";1;1;
"feels_bereft";1;1;
"feels_distinct";1;1;
"ferri";1;1;
"ferry_servic";1;1;
"fill";10;10;
"filled_expert";10;10;
"film";1;2;
"film_output";1;1;
"film_school";1;1;
"finally_capit";1;1;
"financi";1;1;
"financial_sector";1;1;
"find_book";1;1;
"find_explor";9;9;
"find_good";1;1;
"find_sophist";1;1;
"find_world";1;1;
"fine";3;3;
"fine_botan";1;1;
"fischmarkt";1;1;
"fischmarkt_parti";1;1;
"fish";1;1;
"fisherfolk";1;1;
"fisherfolk_coloni";1;1;
"fishing_thatch";1;1;
"flashpoint";1;1;
"flashpoint_cold";1;1;
"flaunt";1;1;
"flaunts_frei";1;1;
"flavour";1;1;
"flaw";1;1;
"fledg";1;1;
"fledged_kingdom";1;1;
"flock";1;1;
"flock_trad";1;1;
"follow_rout";1;1;
"foot";1;1;
"foot_gp";1;1;
"forc";2;2;
"forces_curr";1;1;
"forest";4;7;
"forest_germani";3;3;
"forest_kinzig";1;1;
"forest_travel";1;1;
"forev";1;1;
"forever_reinv";1;1;
"form";1;1;
"founder";1;1;
"founders_mediev";1;1;
"fr";10;20;
"fr_highcontrast";10;20;
"francisco";1;1;
"francisco_tenth";1;1;
"frankfurt";2;6;
"frankfurt_";1;2;
"frankfurt_main";1;2;
"frankfurt_styl";1;1;
"frankfurt_würzburg";1;1;
"free_hanseat";1;1;
"free_imperi";1;1;
"free_import";1;1;
"free_prevail";1;1;
"freie";1;1;
"freie_und";1;1;
"french";1;1;
"french_forc";1;1;
"friederich_i";1;1;
"friend";1;1;
"friends_book";1;1;
"fringes_includ";1;1;
"fringes_mountain";1;1;
"frisian";1;2;
"front";1;1;
"frontier";1;1;
"frontier_territori";1;1;
"frontline_flashpoint";1;1;
"fronts_barrel";1;1;
"fruit";1;1;
"fruit_tre";1;1;
"function";10;20;
"function_properli";10;10;
"functions_pag";10;10;
"further_east";1;1;
"fuse";1;1;
"fused_str";1;1;
"futur";1;1;
"future_motor";1;1;
"füssen";1;1;
"füssen_off";1;1;
"gad";10;20;
"gads_pisid";10;20;
"gale";1;1;
"gale_forc";1;1;
"galleri";10;12;
"galleries_pepp";1;1;
"galleries_quizz";10;10;
"galleries_r";1;1;
"galx";10;20;
"galx_gap";10;20;
"game";1;1;
"games_crown";1;1;
"gap";10;20;
"gaps_googleaccountslocal";10;20;
"garden";1;1;
"garden_zoo";1;1;
"gate";10;21;
"gate_reg";10;20;
"gate_watch";1;1;
"gathered_momentum";1;1;
"gave_birth";1;1;
"gay_mak";1;1;
"gay_scen";1;1;
"gays_lesbian";1;1;
"gdr";1;1;
"gdr_";1;1;
"geiselgasteig";1;1;
"geiselgasteig_studio";1;1;
"gentl";1;2;
"gentle_character";1;1;
"gentle_rol";1;1;
"german";10;23;
"german_autumn";1;1;
"german_dream";1;1;
"german_germani";1;1;
"german_govern";1;1;
"german_metropoli";1;1;
"german_n";9;9;
"german_rough";2;2;
"german_scen";1;1;
"german_town";1;1;
"german_un";1;1;
"german_wal";1;1;
"germani";10;81;
"germanic_trib";1;1;
"germanness_w";1;1;
"germany_";9;19;
"germany_black";3;3;
"germany_featur";9;9;
"germany_germani";1;1;
"germany_get";10;10;
"germany_hamburg";6;6;
"germany_middl";3;3;
"germany_north";2;2;
"germany_reopen";9;9;
"germany_rough";4;4;
"germany_travel";8;8;
"germany_win";1;1;
"get_tourist";1;1;
"giant";3;3;
"giant_bodi";1;1;
"giant_centr";1;1;
"giants_consequ";1;1;
"giorgio";1;1;
"giorgio_morod";1;1;
"glitter";1;1;
"glittering_shop";1;1;
"go_christma";1;1;
"go_wb";1;1;
"golden_ag";1;1;
"gone_ran";1;1;
"good_hik";1;1;
"good_opt";1;1;
"good_tim";1;1;
"good_trigg";1;1;
"good_weath";1;1;
"googleaccountslocale_sess";10;20;
"government_decid";1;1;
"government_establish";1;1;
"gp";1;1;
"gps_data";1;1;
"grace";1;1;
"graces_c";1;1;
"graduat";1;1;
"graduated_film";1;1;
"grand_nineteenth";1;1;
"grant";1;1;
"grant_tax";1;1;
"grass";1;1;
"grass_vast";1;1;
"greatest_port";1;1;
"greec";1;1;
"grimi";1;1;
"grimy_plac";1;1;
"groom";1;1;
"groomed_bourgeoi";1;1;
"ground";1;1;
"grounds_citi";1;1;
"group";10;11;
"group_artist";1;1;
"group_headquart";10;10;
"grunge_offset";1;1;
"guest";10;20;
"guest_k";10;20;
"guid";10;119;
"guide_audio";3;3;
"guide_berlin";5;6;
"guide_europ";4;4;
"guide_fil";1;1;
"guide_find";3;3;
"guide_germani";5;5;
"guide_rough";8;8;"0.014809820855027673"
"guides_brows";10;10;
"guides_depth";9;9;
"guides_fil";9;9;
"guides_rough";1;1;
"guides_snapshot";10;20;
"guides_term";10;10;
"guides_trademark";10;10;
"guides_trust";10;10;
"guides_understand";10;10;
"gutach";1;1;
"gutach_vallei";1;1;
"half";1;1;
"half_timb";1;1;
"halibut_book";1;1;
"hamburg";6;12;
"hamburg_fairli";1;1;
"hamburg_flaunt";1;1;
"hamburg_germani";1;1;
"hamburg_look";1;1;
"hamburg_lowest";1;1;
"hamburg_manag";1;1;
"hamburg_schleswig";6;6;
"hann";1;1;
"hanseat";1;2;
"hanseatic_lead";1;1;
"hanseatic_town";1;1;
"hansestadt";1;1;
"hansestadt_fre";1;1;
"harder_tim";1;1;
"harvest";1;1;
"harvest_book";1;1;
"haunt";2;2;
