"word";"in documents";"total";"att_1"
"ext";10;20;
"ext_ref";10;20;
"extended_control";1;1;
"extent";1;1;
"extent_viol";1;1;
"extern";10;20;
"external_refer";10;20;
"extraordinari";1;1;
"extraordinary_romanesqu";1;1;
"fabric";1;1;
"fabric_c";1;1;
"fabul";2;2;
"fabulous_sandi";1;1;
"fabulously_restor";1;1;
"facad";1;1;
"facade_process";1;1;
"face";2;2;
"face_hug";1;1;
"facing_c";1;1;
"fact";1;1;
"fact_remain";1;1;
"faction";1;1;
"factions_corsica";1;1;
"failur";1;1;
"failure_french";1;1;
"fairi";1;1;
"fairy_tal";1;1;
"fall";1;1;
"fall_empir";1;1;
"famili";2;2;
"familiar_afar";1;1;
"familiar_hilli";1;1;
"family_resort";2;2;
"famou";3;4;
"famous_legaci";1;1;
"famous_squar";1;1;
"famously_cosmopolitan";1;1;
"famously_stud";1;1;
"fantast";1;1;
"fantastic_fairi";1;1;
"fast_becom";1;1;
"faster_attack";1;1;
"fatal_mak";1;1;
"fauna_prov";1;1;
"favourit";1;1;
"favourite_savouri";1;1;
"fb";10;40;
"fb_gate";10;20;
"fb_ref";10;20;
"featur";10;24;
"feature_alsac";1;1;
"feature_apart";1;1;
"feature_modern";1;1;
"features_basqu";1;1;
"features_becam";1;1;
"features_consid";1;1;
"features_disput";1;1;
"features_firmli";1;1;
"features_juli";1;1;
"features_latest";10;10;
"features_polar";1;1;
"feel";1;1;
"feel_continu";1;1;
"fell";1;1;
"fell_apart";1;1;
"fellow";1;1;
"fellow_celt";1;1;
"ferri";1;1;
"fertil";2;2;
"fertile_belt";1;1;
"fertile_region";1;1;
"fervent";1;1;
"fervent_cathol";1;1;
"festivals_commemor";1;1;
"festive_forai";1;1;
"feud";1;1;
"feudal";2;2;
"feudal_lord";1;1;
"feudal_riv";1;1;
"feuds_nationalist";1;1;
"fewer_mak";1;1;
"field";1;1;
"field_pari";1;1;
"fig";1;1;
"fight";1;1;
"fighting_foreign";1;1;
"figs_cherri";1;1;
"figur";1;1;
"figures_includ";1;1;
"fill";10;11;
"filled_expert";10;10;
"filled_window";1;1;
"film";1;1;
"film_star";1;1;
"finally_complet";1;1;
"finally_sun";1;1;
"financi";1;1;
"financial_polit";1;1;
"find_book";7;7;
"find_explor";3;3;
"find_pari";1;1;
"find_plenti";1;1;
"fine";1;1;
"finer";1;1;
"finest_countri";1;1;
"finest_foodi";9;9;
"finest_roast";1;1;
"fire";1;1;
"fired_nationalist";1;1;
"firmli";1;1;
"firmly_incorpor";1;1;
"fish";2;2;
"fishing_trad";1;1;
"fishing_villag";1;1;
"flashi";1;1;
"flashy_ebulli";1;1;
"flee";1;1;
"flee_citi";1;1;
"flnc";1;2;
"flnc_announc";1;1;
"flnc_front";1;1;
"flora";1;1;
"flora_fauna";1;1;
"focus";1;1;
"follies_design";1;1;
"followed_";1;1;
"food";9;11;
"food_drink";1;1;
"food_trip";9;9;
"food_win";1;1;
"foodi";9;9;
"foodie_escap";9;9;
"foot";1;1;
"foot_calm";1;1;
"foothil";2;3;
"foothill_town";1;1;
"foothills_alp";1;1;
"foothills_northwest";1;1;
"forai";1;1;
"foray_french";1;1;
"forc";1;1;
"forced_fle";1;1;
"forefront";1;2;
"forefront_citizen";1;1;
"forefront_western";1;1;
"foreign_aristocrat";1;1;
"foreign_govern";1;1;
"foreign_tourist";1;1;
"forest";3;3;
"forest_latt";1;1;
"forests_vosg";1;1;
"form";2;2;
"form_cor";1;1;
"form_part";1;1;
"formal_beauti";1;1;
"format";1;1;
"formations_offshor";1;1;
"former_capit";1;1;
"former_seat";1;1;
"fortifications_book";1;1;
"fortress";1;1;
"fortresses_ferv";1;1;
"found_musé";1;1;
"found_scent";1;1;
"found_street";1;1;
"foundat";1;1;
"founded_unrecord";1;1;
"fr";10;20;
"fr_highcontrast";10;20;
"franc";10;76;
"france_";10;12;
"france_act";1;1;
"france_alp";1;1;
"france_alsac";3;3;
"france_bought";1;1;
"france_burgundi";6;6;
"france_champagn";2;2;
"france_comprehens";6;6;
"france_corsica";1;1;
"france_featur";9;9;
"france_fr";1;1;
"france_gastronom";1;1;
"france_germani";1;1;
"france_get";10;10;
"france_inhabit";1;1;
"france_instrument";1;1;
"france_loir";1;1;
"france_moreov";1;1;
"france_poit";7;10;
"france_pyrene";2;2;
"france_region";1;1;
"france_remain";1;1;
"france_separ";1;1;
"france_tim";1;1;
"franch";1;1;
"franche_comté";1;1;
"frank_gehri";1;1;
"frank_lead";1;1;
"françoi";1;1;
"françois_i";1;1;
"fraught";1;1;
"fraught_";1;1;
"free_trip";1;1;
"free_visit";1;1;
"french";6;20;
"french_armi";1;1;
"french_capit";1;2;
"french_german";2;2;
"french_goth";1;1;
"french_govern";1;2;
"french_k";1;1;
"french_launch";1;1;
"french_ll";1;1;
"french_mainstream";1;1;
"french_monarch";1;1;
"french_provinc";1;1;
"french_roy";1;1;
"french_rul";1;1;
"french_stat";1;1;
"freshwat";1;1;
"freshwater_trout";1;1;
"friend";1;1;
"friendli";1;1;
"friendly_environ";1;1;
"friends_book";1;1;
"front";2;2;
"front_ran";1;1;
"fronte_di";1;1;
"fruit";1;1;
"fruit_apt";1;1;
"fun";2;2;
"fun_lov";1;1;
"fun_t";1;1;
"function";10;20;
"function_properli";10;10;
"functions_pag";10;10;
"furrow";1;1;
"furrowed_whit";1;1;
"further_attack";1;1;
"furthermor";1;1;
"futil";1;1;
"futile_struggl";1;1;
"gabl";1;1;
"gables_geranium";1;1;
"gad";10;20;
"gads_pisid";10;20;
"galleri";10;11;
"galleries_quizz";10;10;
"gallery_bloodi";1;1;
"galx";10;20;
"galx_gap";10;20;
"game";1;1;
"games_pari";1;1;
"gap";10;21;
"gaps_googleaccountslocal";10;20;
"gaps_urban";1;1;
"garden";2;4;
"garden_easili";1;1;
"garden_furthermor";1;1;
"gardens_fre";1;1;
"gardens_grand";1;1;
"garlic";1;2;
"garlic_basil";1;1;
"garlic_mayonnais";1;1;
"gascon";1;1;
"gascon_influenc";1;1;
"gastronom";1;1;
"gastronomically_renown";1;1;
"gate";10;20;
"gate_reg";10;20;
"gatherings_organ";1;1;
"gehri";1;1;
"gehry_";1;1;
"gem";1;1;
"gems_picasso";1;1;
"gener";2;2;
"general_leclerc";1;1;
"generations_island";1;1;
"genevièv";1;1;
"geneviève_get";1;1;
"genoa";1;1;
"genoa_nearli";1;1;
"genoes";1;2;
"genoese_fortress";1;1;
"genoese_stronghold";1;1;
"geranium";1;1;
"geranium_fil";1;1;
"german";3;4;
"german_begin";1;1;
"german_casualti";1;1;
"germani";1;2;
"germanic_french";1;1;
"germanic_trib";1;1;
"germany_belgium";1;1;
"germany_fr";1;1;
"giant";2;2;
"giant_muddi";1;1;
"giants_art";1;1;
"gigonda";1;1;
"gigondas_châteauneuf";1;1;
"glamor";2;2;
"glamorous_c";1;1;
"glamorous_mediterranean";1;1;
"glass";1;2;
"glass_window";1;1;
"glasswork";1;1;
"glasswork_louvr";1;1;
"gloomi";1;1;
"gloomy_religi";1;1;
"go_pari";1;1;
"go_train";1;1;
"go_wb";1;1;
"goat";1;1;
"goat_";1;1;
"googleaccountslocale_sess";10;20;
"gorg";1;1;
"gorges_interior";1;1;
"gothic_architectur";1;1;
"gothic_se";1;1;
"government_";1;1;
"government_address";1;1;
"government_fr";1;1;
"gr";1;1;
"gr_convent";1;1;
"grace";2;2;
"graced_impress";1;1;
"graceful_form";1;1;
"gradually_suppl";1;1;
"graffiti";1;1;
"graffiti_bullet";1;1;
"grand_baroqu";1;1;
"grand_perfectli";1;1;
"grandes_écol";1;1;
"grands_boulevard";1;1;
"grape";1;1;
"grapes_unbeat";1;1;
"gravel";1;1;
"gravelled_path";1;1;
"great_set";1;1;
"greatest_achiev";1;1;
"greatest_collect";1;1;
"greatest_prehistor";1;1;
"greatest_shock";1;1;
"greek";2;2;
"greek_roman";1;1;
"green_polici";1;1;
"grei";1;1;
"gretel";1;1;
"gretel_typ";1;1;
"grew_form";1;1;
"grew_hil";1;1;
"grey_bourgeoi";1;1;
"groan";1;1;
"ground";2;3;
"ground_bank";1;1;
"ground_break";1;1;
"ground_north";1;1;
"group";10;12;
"group_german";1;1;
"group_headquart";10;10;
"groups_resist";1;1;
"grumbl";1;1;
"grumbled_occup";1;1;
"guest";10;20;
"guest_k";10;20;
"guid";10;126;
"guide_alsac";1;1;
"guide_audio";2;2;
"guide_brittani";4;5;
"guide_corsica";1;1;
"guide_côt";1;1;
"guide_dordogn";3;3;
"guide_explor";2;2;
"guide_fil";1;1;
"guide_fr";8;8;
"guide_languedoc";3;3;
"guide_normandi";1;1;
"guide_pari";3;4;
"guide_prov";3;3;
"guide_pyrene";1;1;
"guides_brows";10;10;
"guides_depth";9;9;
"guides_fil";9;9;
"guides_rough";3;3;
"guides_snapshot";10;19;
"guides_term";10;10;
"guides_trademark";10;10;
"guides_trust";10;10;
"guides_understand";10;10;
"gun";2;2;
"gunned_corsica";1;1;
"guns_effici";1;1;
"half";4;6;
"half_beer";1;1;
"half_centuri";1;1;
"half_moon";1;1;
"half_ruin";1;1;
"half_timb";1;1;
"handsom";1;1;
"handsome_region";1;1;
"hansel";1;1;
"hansel_gretel";1;1;
"harbour_fam";1;1;
"harbours_invit";1;1;
"harbours_remain";1;1;
"harbours_seventi";1;1;
"hardli";1;1;
"hardlin";1;1;
"hardline_nationalist";1;1;
"hardly_shot";1;1;
"harmoni";1;1;
"harmonious_build";1;1;
"haussmann";1;1;
"haussmann_mans";1;1;
"hauteur";1;1;
"hauteur_fam";1;1;
"haven";1;1;
"havens_courtyard";1;1;
"hazard";1;1;
"hazards_loc";1;1;
"headland";1;1;
"headlands_punctu";1;1;
"headquart";10;10;
"headquarters_mil";10;10;
"health";1;1;
"health_hazard";1;1;
"heart";2;2;
"heart_corsica";1;1;
"heart_forest";1;1;
"heavi";1;1;
"heavili";1;1;
"heavily_subsid";1;1;
"heavy_bombard";1;1;
"help";10;31;
"help_mak";10;10;
"help_plan";10;10;
"help_websit";10;10;
"herb";1;1;
"herbs_promin";1;1;
"heritag";1;1;
"highest_capita";1;1;
"hiker";1;1;
"hiker_";1;1;
"hill";2;3;
"hill_known";1;1;
"hill_panthéon";1;1;
"hilli";1;1;
"hills_imposs";1;1;
"hilly_ground";1;1;
"histor";1;1;
"histori";5;6;
"historian";1;1;
"historian_j";1;1;
"historically_churn";1;1;
"history_";1;1;
"history_middl";1;1;
"history_pari";1;1;
"history_prosper";1;1;
"history_quasi";1;1;
"history_set";1;1;
"hofwegen";1;1;
"hofwegen_shutterstock";1;1;
"hold";3;3;
"hold_delight";1;1;
"hold_fac";1;1;
"holds_inspir";1;1;
"holi";2;2;
"holidai";1;1;
"holiday_mak";1;1;
"holiness_fifti";1;1;
"holy_roman";1;1;
"home";1;1;
"homes_featur";1;1;
"hope";1;1;
"hopes_address";1;1;
"host";1;1;
"host_olymp";1;1;
"hotel";2;3;
"hotels_campsit";1;1;
"hotels_restaur";1;1;
"hotels_serri";1;1;
"housed_beauti";1;1;
"houses_";1;1;
"houses_gravel";1;1;
"houses_higgledi";1;1;
"hsid";10;20;
"hsid_lsid";10;20;
"huge_crowd";1;1;
"huge_media";1;1;
"huge_sprawl";1;1;
"human";1;1;
"hype";1;2;
"hype_gap";1;1;
"hype_mediterranean";1;1;
"i_battlefield";1;1;
"i_emperor";1;1;
"i_read";10;10;
"i_took";1;1;
"ident";1;1;
"identity_consci";1;1;
"ii";1;1;
"ii_pow";1;1;
"iii";2;2;
"iii_nineteenth";1;1;
"imag";2;2;
"image_cathedr";1;1;
"image_saint";1;1;
"immedi";1;2;
"immediate_suburb";1;1;
"immigr";1;1;
"immigrants_descend";1;1;
"impos";1;1;
"imposing_class";1;1;
"imposs";2;2;
"impossible_cost";1;1;
"impressionist";1;2;
"impressionist_art";1;1;
"impressionist_pr";1;1;
"impressive_citadel";1;1;
"improb";1;1;
"improbable_structur";1;1;
"improv";10;10;
"improve_experi";10;10;
"including_politician";1;1;
"incorpor";2;2;
"incorporated_french";1;1;
"increas";1;1;
"increase_assassin";1;1;
"independ";5;5;
"independence_bankrol";1;1;
"independence_colon";1;1;
"independence_month";1;1;
"independent_plan";1;1;
"independent_rebelli";1;1;
"indigen";1;1;
"indigenous_languag";1;1;
"individu";10;11;
"individual_feel";1;1;
"individual_us";10;10;
"industri";3;3;
"industrial_ch";1;1;
"industrial_heritag";1;1;
"industry_hug";1;1;
"ineffect";1;1;
"influenc";3;5;
"influence_grew";1;1;
"influence_part";1;1;
"influence_publ";1;1;
"influenced_indigen";1;1;
"influenced_middl";1;1;
"influx";1;1;
"influx_exce";1;1;
"information_anonym";10;10;
"infus";1;1;
"infused_celt";1;1;
"ingrain";1;1;
"ingrained_soci";1;1;
"ingredi";1;1;
"ingredient_sauc";1;1;
"inhabit";3;4;
"inhabitants_continu";1;1;
"inhabitants_southwestern";1;1;
"inhospit";1;1;
"inhospitable_shor";1;1;
"initi";1;1;
"initiatives_brittani";1;1;
"inland_rur";1;1;
"inspir";10;22;
"inspiration_discount";10;10;
"inspiration_sign";10;10;
"inspired_archeolog";1;1;
"inspiring_collect";1;1;
"institut";1;1;
"instituted_grand";1;1;
"instrument";1;1;
"instrumental_settl";1;1;
"insurrect";1;1;
"insurrection_boulevard";1;1;
"integr";1;1;
"integrating_commun";1;1;
"intellectu";1;1;
"intellectual_artist";1;1;
"intent";10;10;
"intention_displai";10;10;
"interact";10;10;
"interact_websit";10;10;
"interest";2;2;
"interest_groan";1;1;
"interested_pilgrimag";1;1;
"interior";3;4;
"interior_consist";1;1;
"interior_form";1;1;
"interior_roman";1;1;
"interior_tough";1;1;
"interwar";1;1;
"interwar_year";1;1;
"intim";1;1;
"intimately_connect";1;1;
"intrigu";1;1;
"intrigues_visitor";1;1;
"intrins";1;1;
"intrinsic_valu";1;1;
"invad";1;1;
"invader_christian";1;1;
"invari";1;1;
"invariably_mad";1;1;
"invisible_visitor";1;1;
"invit";1;1;
"inviting_sandi";1;1;
"ireland_tim";1;1;
"irish_missionari";1;1;
"irresist";1;1;
"irresistible_numer";1;1;
"irrevoc";1;1;
"irrevocably_damag";1;1;
"island";4;21;
"island_";1;6;
"island_attack";1;1;
"island_centr";1;1;
"island_enjoi";1;1;
"island_equ";1;1;
"island_lif";1;1;
"island_lutetia";1;1;
"island_promin";1;1;
"island_sandi";1;1;
"islanders_fight";1;1;
"islanders_tot";1;1;
"islands_islet";1;1;
"islands_mediev";1;1;
"islands_quaysid";1;1;
"islands_remark";1;1;
"islands_tak";1;1;
"islet";1;1;
"islets_everywher";1;1;
"j";1;1;
"j_p";1;1;
"jan";1;1;
"jan_willem";1;1;
"januari";1;1;
"january_seventeen";1;1;
"jazz";1;1;
"jazz_mus";1;1;
"jean";1;1;
"jewish";1;1;
"jewish_museum";1;1;
"jihadist";1;1;
"jihadists_pari";1;1;
"jogger";1;1;
"joggers_cyclist";1;1;
"journalist";1;1;
"journalists_satir";1;1;
"juli";2;2;
"july_british";1;1;
"june";3;3;
"june_end";1;1;
"june_flnc";1;1;
"june_follow";1;1;
"k";10;20;
"k_lang";10;20;
"kept_al";1;1;
"killings_link";1;1;
"kilometr";1;1;
"kilometres_riviera";1;1;
"king";2;3;
"king_";1;1;
"king_franc";1;1;
"kingdom";10;11;
"kingdom_newli";1;1;
"kingdom_sit";10;10;
"kings_princ";1;1;
"kitsch";1;1;
"kitsch_seen";1;1;
"km";1;1;
"km_east";1;1;
"knockout";1;1;
"knockout_appreci";1;1;
"known_frond";1;1;
"known_gem";1;1;
"known_journalist";1;1;
"known_la";1;1;
"known_montagn";1;1;
"la_bastil";1;1;
"la_cité";1;1;
"la_croix";1;1;
"la_nat";1;1;
"lack";2;2;
"lack_crowd";1;1;
"lack_spac";1;1;
"ladi";1;1;
"lady_strasbourg";1;1;
"land";2;3;
"land_intim";1;1;
"landings_subsequ";1;1;
"lands_seal";1;1;
"landscap";3;3;
"landscape_bath";1;1;
"landscapes_europ";1;1;
"landscapes_flora";1;1;
"lang";10;20;
"lang_origin";10;20;
"languag";2;3;
"language_cuisin";1;1;
"language_cultur";1;1;
"language_ent";1;1;
"languedoc";4;4;
"languedoc_book";1;1;
"languedoc_roussillon";3;3;
"largely_invis";1;1;
"latin";1;2;
"latin_";1;1;
"latin_tradit";1;1;
"latter";2;2;
"latter_grac";1;1;
"latter_retain";1;1;
"launch";1;1;
"launched_reliev";1;1;
"lawyer";1;1;
"lawyers_civil";1;1;
"lay_historian";1;1;
"lay_k";1;1;
"le";2;2;
"le_havr";1;1;
"leader";1;1;
"leader_group";1;1;
"leafi";1;1;
"leafy_sparkl";1;1;
"learn_rel";9;9;
"learning_war";1;1;
"leav";2;2;
"leave_brittani";1;1;
"leclerc";1;1;
"led_gener";1;1;
"legaci";3;3;
"legacies_artist";1;1;
"legacies_independ";1;1;
"legacy_war";1;1;
"legal_financi";1;1;
"legend";2;2;
"legend_dai";1;1;
"legend_sav";1;1;
"length";1;1;
"length_island";1;1;
"level";10;10;
"levels_comfort";10;10;
"li";1;1;
"liber";1;1;
"liberation_struggl";1;1;
"liberazion";1;1;
"lie_south";1;1;
"lies_stern";1;1;
"life";2;4;
"life_";1;1;
"life_bank";1;1;
"life_fam";1;1;
"life_tang";1;1;
"light";3;3;
"light_drew";1;1;
"light_drink";1;1;
"light_fin";1;1;
"limit";2;2;
"limited_effect";1;1;
"limits_jun";1;1;
"limousin";6;6;
"limousin_dordogn";6;6;
"line";4;7;
"line_grand";1;1;
"line_prior";1;1;
"line_street";1;1;
"lined_boulevard";1;1;
"lined_grei";1;1;
"lined_splendid";1;1;
"liner";1;1;
"liner_s";1;1;
"lines_mov";1;1;
"link";3;3;
"linked_organ";1;1;
"links_britain";1;1;
"links_recommend";1;1;
"lionheart";1;1;
"lionheart_";1;1;
"literari";1;1;
"literary_lif";1;1;
"lives_fish";1;1;
"lives_remain";1;1;
"ll";2;2;
"ll_find";2;2;
"local_expert";10;10;
"local_festiv";1;1;
"local_in";1;1;
"local_nationalist";1;1;
"local_press";1;1;
"local_saint";1;1;
"local_travel";10;10;
"locals_failur";1;1;
"locals_get";1;1;
"logist";10;10;
"logistics_exhaust";10;10;
"loir";1;1;
"london_s";10;10;
"look";2;3;
"look_gath";1;1;
"looking_tradit";1;1;
"looks_ground";1;1;
"loop";1;1;
"loop_tak";1;1;
"lord";1;1;
"lorient";1;2;
"lorient_celebr";1;1;
"lorient_quimp";1;1;
"lorrain";3;7;
"lorraine_bequeath";1;1;
"lorraine_fr";1;1;
"lorraine_rough";2;2;
"lorraine_travel";1;2;
"lot";7;9;
"lot_book";6;6;
"lot_franc";1;1;
"louis_vuitton";1;1;
"louis_xiv";1;1;
"louvr";1;4;
"louvre_";1;1;
"louvre_pari";1;1;
"louvre_rebuild";1;1;
"love";10;12;
"love_plan";10;10;
"lovely_sandi";1;1;
"loving_town";1;1;
"loyalti";1;1;
"loyalty_thron";1;1;
"lsid";10;20;
"lsid_lsosid";10;20;
"lsosid";10;20;
"lsosid_nid";10;20;
"lu_reg";10;20;
"luberon";1;1;
"luberon_except";1;1;
"lutetia";1;2;
"lutetia_";1;1;
"lutetia_grew";1;1;
"luxembourg";1;1;
"luxembourg_germani";1;1;
"léger";1;1;
"léger_matiss";1;1;
"machin";1;1;
"machine_gun";1;1;
"made_trip";10;10;
"mafia";1;1;
"mafia_assassin";1;1;
"magazin";1;1;
"magazine_shot";1;1;
"magic";1;1;
"magic_found";1;1;
"magnet";2;2;
"magnet_writ";1;1;
"magnetism_doorstep";1;1;
"magnificence_boast";1;1;
"main_concern";1;1;
"main_town";1;1;
"mainland";1;1;
"mainland_worsen";1;1;
"mainstream";1;1;
"mainstream_seaboard";1;1;
"majesti";1;1;
"majesty_arc";1;1;
"major_c";1;1;
"major_school";1;1;
"major_target";1;1;
"make_c";1;1;
"make_nearbi";1;1;
"make_scal";1;1;
"make_websit";10;10;
"make_wond";1;1;
"maker";1;1;
"makers_spectacular";1;1;
"makes_experi";1;1;
"makes_worth";1;1;
"malo_st";1;1;
"mandatory_deselect";10;10;
"manor";1;1;
"mansion";1;4;
"mansion_block";1;1;
"mansion_garden";1;1;
"mansion_set";1;1;
"mansions_c";1;1;
"marai";1;1;
"marais_mans";1;1;
"maraud";1;1;
"marauding_armi";1;1;
"march";1;1;
"march_ineffect";1;1;
"margin";1;1;
"margin_forest";1;1;
"maria";1;1;
"maria_assunta";1;1;
"marin";1;1;
"marinated_brandi";1;1;
"mark";1;1;
"marked_increas";1;1;
"market";10;11;
"marketing_cooki";10;10;
"markets_pari";1;1;
"martin_du";1;1;
"marvel";1;1;
"marvellous_walk";1;1;
"matiss";1;1;
"matisse_renoir";1;1;
"mayonnaise_dish";1;1;
"mayor";1;2;
"mayor_continu";1;1;
"mayor_put";1;1;
"meanwhil";2;2;
"meanwhile_bomb";1;1;
"meanwhile_c";1;1;
"mechanized_attack";1;1;
"media";1;1;
"media_hyp";1;1;
"mediev";5;5;
"medieval_built";1;1;
"medieval_castl";1;1;
"medieval_centr";1;1;
"medieval_perch";1;1;
"mediterranean";3;7;
"mediterranean_beach";1;1;
"mediterranean_catalan";1;1;
"mediterranean_gr";1;1;
"mediterranean_light";1;1;
"mediterranean_mag";1;1;
"mediterranean_playground";1;1;
"mediterranean_trad";1;1;
"megalith";1;1;
"megalithic_sit";1;1;
"melon";1;1;
"melons_whit";1;1;
"menhir";1;1;
"menhirs_prehistor";1;1;
"mention";1;1;
"mention_half";1;1;
"menu";1;1;
"menus_freshwat";1;1;
"merit";1;1;
"merits_dai";1;1;
"merovingian";1;1;
"merovingian_dynasti";1;1;
"met_british";1;1;
"metr";1;1;
"metre_peak";1;1;
"metropoli";1;1;
"metropolis_inhabit";1;1;
"michel";1;1;
"michel_d";1;1;
"middl";2;2;
"middle_ag";1;1;
"middle_dri";1;1;
"mild_clim";2;2;
"militari";1;1;
"military_think";1;1;
"milk";1;1;
"milk_com";1;1;
"mill";10;10;
"mill_street";10;10;
"million_peopl";2;2;
"mind";1;1;
"mind_phonei";1;1;
"miss";1;1;
"missionari";1;1;
"missionary_saint";1;1;
"mix";1;1;
"mixed_cap";1;1;
"mixtur";1;1;
"mixture_french";1;1;
"moat";1;1;
"mob";2;2;
"mob_influ";1;1;
"mobs_culott";1;1;
"modern_art";1;2;
"monarch";1;1;
"monarchs_gradu";1;1;
"monasteri";1;1;
"monasteries_cathedr";1;1;
"monet";1;1;
"monet_";1;1;
"monkfish";1;1;
"monkfish_sea";1;1;
"monstrously_kitsch";1;1;
"montagn";1;1;
"montagne_st";1;1;
"month";1;1;
"months_avoid";1;1;
"monument";1;2;
"monuments_defin";1;1;
"monuments_neoclass";1;1;
"moon";1;1;
"moon_bai";1;1;
"morbid";1;1;
"morbid_defeatist";1;1;
"mould";1;1;
"mould_repeatedli";1;1;
"moulin";1;1;
"moulin_st";1;1;
"mountain";4;4;
"mountains_atlant";1;1;
"mountains_gorg";1;1;
"mountains_road";1;1;
"mountains_summ";1;1;
"move";2;3;
"move_court";1;1;
"move_defens";1;1;
"move_easili";1;1;
"movement";1;1;
"movement_";1;1;
"muddi";1;1;
"muddy_quagmir";1;1;
"murder";1;1;
"murder_r";1;1;
"muscat";1;1;
"muscat_grap";1;1;
"museum";5;7;
"museum_brief";1;1;
"museum_knockout";1;1;
"museums_concentr";1;1;
"museums_divers";1;1;
"museums_hotel";1;1;
"museums_memori";1;1;
"museums_nearli";1;1;
"museé";1;1;
"museé_picasso";1;1;
"music";2;3;
"music_off";1;1;
"music_poetri";1;1;
"musical_morbid";1;1;
"musé";1;3;
"musée_d";1;2;
"musée_rodin";1;1;
"mystical_mus";1;1;
"mythical_britain";1;1;
"name";3;3;"0.0499912366971739"
"name_garl";1;1;
"name_pari";1;1;
"named_light";1;1;
"napoleon";2;2;
"napoleon_";1;1;
"napoleon_i";1;1;
"napoléon";2;2;
"napoléon_iii";2;2;
"nation";4;5;
"nation_";1;1;
"nation_st";1;1;
"nation_wak";1;1;
"national_d";1;1;
"nationalism_displai";1;1;
"nationalist";2;5;
"nationalist_fact";1;1;
"nationalist_group";1;1;
"nationalist_mov";1;1;
"nationalists_grumbl";1;1;
"nationalists_pari";1;1;
"nativ";1;1;
"natur";1;1;
"natural_harbour";1;1;
"naturel";1;2;
"naturel_d";1;1;
"naturel_région";1;1;
"navig";10;11;
"navigable_point";1;1;
"navigation_access";10;10;
"nazionale_di";1;1;
"nearly_half";1;1;
"nebbio";1;1;
"nebbio_contain";1;1;
"necessari";10;10;
"necessary_cooki";10;10;
"neglect";1;1;
"neglect_french";1;1;
"neighbour";2;2;
"neighbour_lorrain";1;1;
"neighbour_unmiss";1;1;
"neoclass";1;1;
"neoclassical_folli";1;1;
"nestl";1;1;
"nestled_compact";1;1;
"newli";1;1;
"newly_found";1;1;
"newslett";10;10;
"newsletter_weekli";10;10;
"nid";10;20;
"nid_pref";10;20;
"nightlif";1;1;
"nightlife_notic";1;1;
"nineteenth_centuri";2;2;
"nineteenth_cr";1;1;
"ninth_centuri";1;1;
"norman";1;1;
"norman_riviera";1;1;
"normandy_";1;2;
"normandy_boast";1;1;
"normandy_legaci";1;1;
"normandy_travel";1;1;
"north";3;3;
"north_coast";1;1;
"north_princip";1;1;
"northern_cap";1;1;
"notably_gigonda";1;1;
"notably_legaci";1;1;
"notic";1;1;
"noticeably_wealthi";1;1;
"notori";1;1;
"notorious_hauteur";1;1;
"nouveau";1;1;
"nouveau_worth";1;1;
"novemb";2;2;
"november_mad";1;1;
"november_museum";1;1;
"nowhere_mediterranean";1;1;
"number";1;1;
"number_visitor";1;1;
"numer";1;1;
"numerous_seasid";1;1;
"object";1;1;
"objective_region";1;1;
"obviou";1;1;
"occas";1;1;
"occasions_eastern";1;1;
"occup";1;1;
"occupation_continu";1;1;
"occur_resort";1;1;
"offens";1;1;
"offensive_churn";1;1;
"offer";1;1;"0.0499912366971739"
"offer_brief";1;1;
"offshoot";1;1;
"offshoots_rec";1;1;
"offshor";1;1;
"oil";1;1;
"oil_garl";1;1;
"old_half";1;1;
"oliv";1;1;
"olive_oil";1;1;
"olymp";1;1;
"olympic_gam";1;1;
"onion";1;1;
"onions_mad";1;1;
"onwards_w";1;1;
"opened_";1;1;
"opera";1;1;
"opera_independ";1;1;
"opinion";2;2;
"opinion_plac";1;1;
"opinion_remain";1;1;
"opul";1;1;
"opulence_com";1;1;
"order";2;2;
"order_napoleon";1;1;
"order_napoléon";1;1;
"ordinari";1;1;
"ordinarili";1;1;
"ordinarily_provinc";1;1;
"organ";2;2;
"organized_circl";1;1;
"organized_crim";1;1;
"oriel";1;1;
"oriel_window";1;1;
"origin";10;20;
"original_refer";10;20;
"orsay_h";1;1;
"others_";1;1;
"outstanding_church";1;1;
"overdevelop";3;3;
"overdeveloped_victim";1;1;
"overflow";1;1;
"overflowing_campsit";1;1;
"owned_apa";10;20;
"owner";10;10;
"owners_understand";10;10;
"oyster";1;1;
"oysters_aix";1;1;
"p";1;1;
"p_taylor";1;1;
"pack";10;10;
"packed_person";10;10;
"page";10;11;
"page_contain";1;1;
"page_navig";10;10;
"paint";2;3;
"paint_captiv";1;1;
"paintings_anci";1;1;
"paintings_sculptur";1;1;
"palac";1;2;
"palace_awesom";1;1;
"palace_pari";1;1;
"palm";1;1;
"palm_lin";1;1;
"panthéon";1;1;
"panthéon_stand";1;1;
"pape";1;1;
"pape_east";1;1;
"parad";1;1;
"paraded_jun";1;1;
"paragon";1;1;
"paragon_styl";1;1;
"parc";3;4;
"parc_nat";1;1;
"parc_naturel";1;1;
"parc_riv";1;2;
"pari";10;39;
"paris_";1;3;
"paris_area";1;1;
"paris_brittani";9;9;
"paris_brussel";1;1;
"paris_cas";1;1;
"paris_christma";1;1;
"paris_climb";1;1;
