"word";"in documents";"total";"att_1"
"house_ministri";1;1;
"house_sen";1;1;
"house_tak";1;1;
"houses_bucharest";1;1;"0.0956077047468653"
"houses_ey";1;1;
"houses_mad";1;1;
"houses_south";1;1;
"housing_museum";1;1;
"hsid";10;20;
"hsid_lsid";10;20;
"huge_whit";1;1;
"hundred_staircas";1;1;
"hungarian";3;8;
"hungarian_characterist";1;1;
"hungarian_landlord";1;1;
"hungarian_look";1;1;
"hungarian_provinci";1;1;
"hungarian_town";1;1;
"hungarianism_park";1;1;
"hungarians_grew";1;1;
"hungarians_l";1;1;
"i_c";1;1;"0.0956077047468653"
"i_countri";1;1;
"i_found";1;1;
"i_read";10;10;
"i_rub";1;1;
"iasi_romania";1;1;
"ia?i";1;12;
"ia?i_";1;3;
"ia?i_becam";1;2;
"ia?i_bord";1;1;
"ia?i_bucharest";1;1;
"ia?i_church";1;1;
"ia?i_coincid";1;1;
"ia?i_junimea";1;1;
"ia?i_poet";1;1;
"ibi";1;1;
"ibis_golden";1;1;
"idea";1;1;
"idea_breathtak";1;1;
"ii";1;1;
"ii_";1;1;
"illus";1;1;
"impal";1;2;
"impaler_";1;2;
"impercept";1;1;
"imperceptibly_uniform";1;1;
"impresario";1;1;
"impresario_stag";1;1;
"improv";10;10;
"improve_experi";10;10;
"increasingli";1;1;
"increasingly_visitor";1;1;
"indisput";1;1;
"indisputably_coast";1;1;
"individu";10;10;
"individual_us";10;10;
"industri";2;2;
"industries_uranium";1;1;
"industry_focus";1;1;
"information_anonym";10;10;
"inherit";1;1;
"inspir";10;20;
"inspiration_discount";10;10;
"inspiration_sign";10;10;
"instal";1;1;
"installations_includ";1;1;
"intellectu";1;1;
"intellectual_lif";1;1;
"intent";10;10;
"intention_displai";10;10;
"interact";10;10;
"interact_websit";10;10;
"interior";1;1;
"interiors_lavishli";1;1;
"intern";1;2;
"international_artist";1;1;
"international_confer";1;1;
"interplai";1;1;
"interplay_civil";1;1;
"interrupt";1;1;
"interrupted_surpris";1;1;
"introduc";1;1;
"introduced_compulsori";1;1;
"invad";1;1;
"invaders_mov";1;1;
"invas";1;1;
"invasion_rout";1;1;
"ioan";1;1;
"ioan_cuza";1;1;
"iron";1;1;
"iron_guard";1;1;
"istanbul";1;1;
"istanbul_administ";1;1;
"jassy_cal";1;1;
"jew";1;2;
"jewish";1;2;
"jewish_cultur";1;1;
"jewish_mistress";1;1;
"jews_third";1;1;
"jews_ukrainian";1;1;
"johan_";1;1;
"joining_halv";1;1;
"june";1;1;
"june_latt";1;1;
"junimea";1;2;
"junimea_brand";1;1;
"junimea_literari";1;1;
"k";10;20;
"k_lang";10;20;
"kalotaszeg";1;1;
"kalotaszeg_measur";1;1;
"kayak";1;1;
"kayaking_horserid";1;1;
"keep_discreet";1;1;
"kept_union";1;1;
"kilometr";3;3;
"kilometres_bulgarian";1;1;
"kilometres_north";1;1;
"kilometres_strictli";1;1;
"kingdom";10;11;
"kingdom_regat";1;1;
"kingdom_sit";10;10;
"klausenburg";1;1;
"klausenburg_german";1;1;
"km";1;1;
"known_casa";1;1;
"kolozsvár";1;3;
"kolozsvár_";1;1;
"kolozsvár_hungarian";1;1;
"kolozsvár_separ";1;1;
"kronstadt";1;1;
"kronstadt_saxon";1;1;
