"Date";"Price_ural";"Price_brent";"Price_wti"
1/28/19 12:00 AM;58.87;59.71;46.37012167787383
1/29/19 12:00 AM;59.639498910675385;60.98;46.37039838157486
1/30/19 12:00 AM;59.75;61.89;46.3706600060551
1/31/19 12:00 AM;59.75;62.46;46.37090775125258
2/1/19 12:00 AM;59.2;61.86;46.37114269308068
2/2/19 12:00 AM;59.477494553376914;61.56650793650793;46.37136579904841
2/3/19 12:00 AM;59.48145969498911;61.57168253968254;46.37157794157795
2/4/19 12:00 AM;60.46;62.26;46.37177990940581
2/5/19 12:00 AM;59.792;61.67;46.37197241738225
2/6/19 12:00 AM;59.6;62.22;46.37215611492499
2/7/19 12:00 AM;60.18959999999999;61.01;46.3723315933383
2/8/19 12:00 AM;59.12;61.37;46.372499392171164
2/9/19 12:00 AM;60.21589743589744;62.480000000000004;46.37266000475851
2/10/19 12:00 AM;60.64675213675214;62.50625396825396;46.372813883065454
2/11/19 12:00 AM;59.93;61.3;46.37296144193475
2/12/19 12:00 AM;59.12;62.58;46.37310306282137
2/13/19 12:00 AM;61.2587242798354;63.27;46.37323909708525
2/14/19 12:00 AM;62.25;64.0;46.37336986890178
2/15/19 12:00 AM;63.07;65.65;46.37349567784104
2/16/19 12:00 AM;62.08145593869732;64.97104761904761;46.373616801158704
2/17/19 12:00 AM;62.115407407407396;65.02219047619047;46.37373349583587
2/18/19 12:00 AM;62.55384335154828;66.41;46.37384600039897
2/19/19 12:00 AM;64.3;65.86;46.37395453654713
2/20/19 12:00 AM;62.61047619047619;66.82;46.374059310610434
2/21/19 12:00 AM;63.01954144620811;66.91;46.374160514858985
2/22/19 12:00 AM;65.59;66.91;46.37425832868043
2/23/19 12:00 AM;63.363559027777775;65.59584126984127;46.37435291964122
2/24/19 12:00 AM;63.37095486111111;65.56380952380952;46.37444444444445
2/25/19 12:00 AM;64.14;64.02;46.374533049796206
2/26/19 12:00 AM;63.54;64.51;46.3746188731903
2/27/19 12:00 AM;63.98915343915344;65.55;46.37470204362013
2/28/19 12:00 AM;64.1427240143369;65.03;46.3747826822256
3/1/19 12:00 AM;64.1;63.71;46.37486090288189
3/2/19 12:00 AM;64.13548148148149;64.63774603174602;46.374936812735925
3/3/19 12:00 AM;64.2423352165725;64.64044444444444;46.37501051269609
3/4/19 12:00 AM;63.43;64.44;46.37508209787981
3/5/19 12:00 AM;64.14573412698412;64.24;46.375151658022936
3/6/19 12:00 AM;63.38;64.51;46.37521927785525
3/7/19 12:00 AM;64.16018518518518;64.82;46.3752850374446
3/8/19 12:00 AM;64.15;65.66;46.3753490125132
